tag,date,source_or_held_out,fixed_column,feature_index,feature,T_source_normalized
S1_set_3,1925-01-08,source_held_in,53,3,axis_4,-0.007044450379908085
S1_set_3,1925-01-08,source_held_in,54,0,axis_1,0.2323864847421646
S1_set_3,1925-01-08,source_held_in,54,1,axis_2,3.0143799781799316
S1_set_3,1925-01-08,source_held_in,54,2,axis_3,1.4391887187957764
S1_set_3,1925-01-08,source_held_in,54,3,axis_4,0.40790438652038574
S1_set_3,1925-01-08,source_held_in,55,0,axis_1,0.2267860621213913
S1_set_3,1925-01-08,source_held_in,55,1,axis_2,0.18882465362548828
S1_set_3,1925-01-08,source_held_in,55,2,axis_3,0.6436051726341248
S1_set_3,1925-01-08,source_held_in,55,3,axis_4,0.0013137983623892069
S1_set_3,1925-01-08,source_held_in,56,0,axis_1,-2.6587469577789307
S1_set_3,1925-01-08,source_held_in,56,1,axis_2,-1.5113279819488525
S1_set_3,1925-01-08,source_held_in,56,2,axis_3,-2.9286932945251465
S1_set_3,1925-01-08,source_held_in,56,3,axis_4,-0.9749062061309814
S1_set_3,1925-01-08,source_held_in,57,0,axis_1,-0.41204410791397095
S1_set_3,1925-01-08,source_held_in,57,1,axis_2,0.3748570382595062
S1_set_3,1925-01-08,source_held_in,57,2,axis_3,-0.4847216010093689
S1_set_3,1925-01-08,source_held_in,57,3,axis_4,-0.3702842593193054
S1_set_3,1925-01-08,source_held_in,58,0,axis_1,-0.207438662648201
S1_set_3,1925-01-08,source_held_in,58,1,axis_2,0.5437646508216858
S1_set_3,1925-01-08,source_held_in,58,2,axis_3,-0.6953982710838318
S1_set_3,1925-01-08,source_held_in,58,3,axis_4,-0.9578073620796204
S1_set_3,1925-01-08,source_held_in,59,0,axis_1,0.48135945200920105
S1_set_3,1925-01-08,source_held_in,59,1,axis_2,-0.3526964485645294
S1_set_3,1925-01-08,source_held_in,59,2,axis_3,-0.6077483296394348
S1_set_3,1925-01-08,source_held_in,59,3,axis_4,0.5216037034988403
S1_set_3,1925-01-08,source_held_in,60,0,axis_1,0.8680777549743652
S1_set_3,1925-01-08,source_held_in,60,1,axis_2,0.5503305196762085
S1_set_3,1925-01-08,source_held_in,60,2,axis_3,-0.236955463886261
S1_set_3,1925-01-08,source_held_in,60,3,axis_4,0.597257673740387
S1_set_3,1925-01-08,source_held_in,61,0,axis_1,-2.3864545822143555
S1_set_3,1925-01-08,source_held_in,61,1,axis_2,1.386906385421753
S1_set_3,1925-01-08,source_held_in,61,2,axis_3,-1.1147572994232178
S1_set_3,1925-01-08,source_held_in,61,3,axis_4,-0.17863929271697998
S1_set_3,1925-01-08,source_held_in,62,0,axis_1,0.09263239055871964
S1_set_3,1925-01-08,source_held_in,62,1,axis_2,0.2559221386909485
S1_set_3,1925-01-08,source_held_in,62,2,axis_3,0.03269195929169655
S1_set_3,1925-01-08,source_held_in,62,3,axis_4,-0.009885902516543865
S1_set_3,1925-01-08,source_held_in,63,0,axis_1,-0.49687659740448
S1_set_3,1925-01-08,source_held_in,63,1,axis_2,0.9083927869796753
S1_set_3,1925-01-08,source_held_in,63,2,axis_3,0.7114665508270264
S1_set_3,1925-01-08,source_held_in,63,3,axis_4,0.917198121547699
S1_set_3,1925-01-08,source_held_in,64,0,axis_1,0.0018258917843922973
S1_set_3,1925-01-08,source_held_in,64,1,axis_2,0.19893407821655273
S1_set_3,1925-01-08,source_held_in,64,2,axis_3,0.12700770795345306
S1_set_3,1925-01-08,source_held_in,64,3,axis_4,0.0956936776638031
S1_set_3,1925-01-08,source_held_in,65,0,axis_1,0.1760614514350891
S1_set_3,1925-01-08,source_held_in,65,1,axis_2,-1.157716155052185
S1_set_3,1925-01-08,source_held_in,65,2,axis_3,0.16739927232265472
S1_set_3,1925-01-08,source_held_in,65,3,axis_4,-0.3437061905860901
S1_set_3,1925-01-08,source_held_in,66,0,axis_1,0.08945084363222122
S1_set_3,1925-01-08,source_held_in,66,1,axis_2,-0.040468521416187286
S1_set_3,1925-01-08,source_held_in,66,2,axis_3,-0.08576150238513947
S1_set_3,1925-01-08,source_held_in,66,3,axis_4,-0.0016093070153146982
S1_set_3,1925-01-08,source_held_in,67,0,axis_1,0.04825335368514061
S1_set_3,1925-01-08,source_held_in,67,1,axis_2,0.2438058704137802
S1_set_3,1925-01-08,source_held_in,67,2,axis_3,-0.3054337203502655
S1_set_3,1925-01-08,source_held_in,67,3,axis_4,-0.1758146584033966
S1_set_3,1925-01-08,source_held_in,68,0,axis_1,0.1383439600467682
S1_set_3,1925-01-08,source_held_in,68,1,axis_2,-0.5514297485351562
S1_set_3,1925-01-08,source_held_in,68,2,axis_3,-0.4786357581615448
S1_set_3,1925-01-08,source_held_in,68,3,axis_4,-1.036041498184204
S1_set_3,1925-01-08,source_held_in,69,0,axis_1,0.42137032747268677
S1_set_3,1925-01-08,source_held_in,69,1,axis_2,-0.29980170726776123
S1_set_3,1925-01-08,source_held_in,69,2,axis_3,-0.03428731858730316
S1_set_3,1925-01-08,source_held_in,69,3,axis_4,-0.30224424600601196
S1_set_3,1925-01-08,source_held_in,70,0,axis_1,0.012825582176446915
S1_set_3,1925-01-08,source_held_in,70,1,axis_2,-0.3065450191497803
S1_set_3,1925-01-08,source_held_in,70,2,axis_3,0.5209940075874329
S1_set_3,1925-01-08,source_held_in,70,3,axis_4,-0.04825301840901375
S1_set_3,1925-01-08,source_held_in,71,0,axis_1,0.15669049322605133
S1_set_3,1925-01-08,source_held_in,71,1,axis_2,0.04800571873784065
S1_set_3,1925-01-08,source_held_in,71,2,axis_3,-0.0931490957736969
S1_set_3,1925-01-08,source_held_in,71,3,axis_4,0.466417521238327
S1_set_3,1925-01-08,source_held_in,72,0,axis_1,0.18027500808238983
S1_set_3,1925-01-08,source_held_in,72,1,axis_2,-0.17037458717823029
S1_set_3,1925-01-08,source_held_in,72,2,axis_3,-0.30575090646743774
S1_set_3,1925-01-08,source_held_in,72,3,axis_4,-0.09438876807689667
S1_set_3,1925-01-08,source_held_in,73,0,axis_1,0.12474866956472397
S1_set_3,1925-01-08,source_held_in,73,1,axis_2,-0.13387827575206757
S1_set_3,1925-01-08,source_held_in,73,2,axis_3,-0.12610815465450287
S1_set_3,1925-01-08,source_held_in,73,3,axis_4,-0.06979988515377045
S1_set_3,1925-01-08,source_held_in,74,0,axis_1,0.07346227020025253
S1_set_3,1925-01-08,source_held_in,74,1,axis_2,-0.036017682403326035
S1_set_3,1925-01-08,source_held_in,74,2,axis_3,0.00988808088004589
S1_set_3,1925-01-08,source_held_in,74,3,axis_4,-0.09100744128227234
S1_set_3,1925-01-08,source_held_in,75,0,axis_1,0.14686448872089386
S1_set_3,1925-01-08,source_held_in,75,1,axis_2,-0.04747548699378967
S1_set_3,1925-01-08,source_held_in,75,2,axis_3,-0.22537560760974884
S1_set_3,1925-01-08,source_held_in,75,3,axis_4,-0.14123767614364624
S1_set_3,1925-01-08,source_held_in,76,0,axis_1,0.1696280837059021
S1_set_3,1925-01-08,source_held_in,76,1,axis_2,-0.4790833294391632
S1_set_3,1925-01-08,source_held_in,76,2,axis_3,-0.1970331221818924
S1_set_3,1925-01-08,source_held_in,76,3,axis_4,0.34128284454345703
S1_set_3,1925-01-08,source_held_in,77,0,axis_1,0.06189887225627899
S1_set_3,1925-01-08,source_held_in,77,1,axis_2,0.06515811383724213
S1_set_3,1925-01-08,source_held_in,77,2,axis_3,-0.35475271940231323
S1_set_3,1925-01-08,source_held_in,77,3,axis_4,0.17295096814632416
S1_set_3,1925-01-08,source_held_in,78,0,axis_1,0.06951617449522018
S1_set_3,1925-01-08,source_held_in,78,1,axis_2,-0.052830904722213745
S1_set_3,1925-01-08,source_held_in,78,2,axis_3,-0.06063992530107498
S1_set_3,1925-01-08,source_held_in,78,3,axis_4,0.04146499186754227
S1_set_3,1925-01-08,source_held_in,79,0,axis_1,0.06436455994844437
S1_set_3,1925-01-08,source_held_in,79,1,axis_2,0.12097993493080139
S1_set_3,1925-01-08,source_held_in,79,2,axis_3,-0.06600334495306015
S1_set_3,1925-01-08,source_held_in,79,3,axis_4,-0.07923366129398346
S1_set_3,1925-01-08,source_held_in,80,0,axis_1,0.06701043993234634
S1_set_3,1925-01-08,source_held_in,80,1,axis_2,-0.014346565119922161
S1_set_3,1925-01-08,source_held_in,80,2,axis_3,-0.11963888257741928
S1_set_3,1925-01-08,source_held_in,80,3,axis_4,0.2337905466556549
S1_set_3,1925-01-08,source_held_in,81,0,axis_1,0.04009215906262398
S1_set_3,1925-01-08,source_held_in,81,1,axis_2,-0.11348399519920349
S1_set_3,1925-01-08,source_held_in,81,2,axis_3,-0.4305184781551361
S1_set_3,1925-01-08,source_held_in,81,3,axis_4,-0.24264799058437347
S1_set_3,1925-01-08,source_held_in,82,0,axis_1,0.1297069787979126
S1_set_3,1925-01-08,source_held_in,82,1,axis_2,0.3241804838180542
S1_set_3,1925-01-08,source_held_in,82,2,axis_3,-0.1696755737066269
S1_set_3,1925-01-08,source_held_in,82,3,axis_4,-0.09507185965776443
S1_set_3,1925-01-08,source_held_in,83,0,axis_1,0.2572687864303589
S1_set_3,1925-01-08,source_held_in,83,1,axis_2,0.18992765247821808
S1_set_3,1925-01-08,source_held_in,83,2,axis_3,-0.06430631875991821
S1_set_3,1925-01-08,source_held_in,83,3,axis_4,-0.1412782520055771
S1_set_3,1925-01-08,source_held_in,84,0,axis_1,-0.13173255324363708
S1_set_3,1925-01-08,source_held_in,84,1,axis_2,-0.04257209226489067
S1_set_3,1925-01-08,source_held_in,84,2,axis_3,-0.7195435166358948
S1_set_3,1925-01-08,source_held_in,84,3,axis_4,-0.42939794063568115
S1_set_3,1925-01-08,source_held_in,85,0,axis_1,0.4857008159160614
S1_set_3,1925-01-08,source_held_in,85,1,axis_2,-0.45640048384666443
S1_set_3,1925-01-08,source_held_in,85,2,axis_3,-0.3008994162082672
S1_set_3,1925-01-08,source_held_in,85,3,axis_4,0.01034922618418932
S1_set_3,1925-01-08,source_held_in,86,0,axis_1,0.9843274354934692
S1_set_3,1925-01-08,source_held_in,86,1,axis_2,0.6609106063842773
S1_set_3,1925-01-08,source_held_in,86,2,axis_3,-0.716234564781189
S1_set_3,1925-01-08,source_held_in,86,3,axis_4,-0.21655051410198212
S1_set_3,1925-01-08,source_held_in,87,0,axis_1,0.3328377902507782
S1_set_3,1925-01-08,source_held_in,87,1,axis_2,0.35918357968330383
S1_set_3,1925-01-08,source_held_in,87,2,axis_3,-0.2092912495136261
S1_set_3,1925-01-08,source_held_in,87,3,axis_4,-0.16132491827011108
S1_set_3,1925-01-08,source_held_in,88,0,axis_1,-0.33223357796669006
S1_set_3,1925-01-08,source_held_in,88,1,axis_2,-0.07790899276733398
S1_set_3,1925-01-08,source_held_in,88,2,axis_3,0.6674329042434692
S1_set_3,1925-01-08,source_held_in,88,3,axis_4,1.3154703378677368
S1_set_3,1925-01-08,source_held_in,89,0,axis_1,1.1306918859481812
S1_set_3,1925-01-08,source_held_in,89,1,axis_2,-0.2652287781238556
S1_set_3,1925-01-08,source_held_in,89,2,axis_3,-0.24753381311893463
S1_set_3,1925-01-08,source_held_in,89,3,axis_4,0.4246380031108856
S1_set_3,1925-01-08,source_held_in,90,0,axis_1,-0.1874067634344101
S1_set_3,1925-01-08,source_held_in,90,1,axis_2,-1.3244898319244385
S1_set_3,1925-01-08,source_held_in,90,2,axis_3,0.803006112575531
S1_set_3,1925-01-08,source_held_in,90,3,axis_4,0.7595102190971375
S1_set_3,1925-01-08,source_held_in,91,0,axis_1,0.14963585138320923
S1_set_3,1925-01-08,source_held_in,91,1,axis_2,0.07763492316007614
S1_set_3,1925-01-08,source_held_in,91,2,axis_3,-0.0614166297018528
S1_set_3,1925-01-08,source_held_in,91,3,axis_4,0.02411951869726181
S1_set_3,1925-01-08,source_held_in,92,0,axis_1,0.579142153263092
S1_set_3,1925-01-08,source_held_in,92,1,axis_2,-0.4329835772514343
S1_set_3,1925-01-08,source_held_in,92,2,axis_3,-0.40521445870399475
S1_set_3,1925-01-08,source_held_in,92,3,axis_4,-0.2255256026983261
S1_set_3,1925-01-08,source_held_in,93,0,axis_1,-0.3960544764995575
S1_set_3,1925-01-08,source_held_in,93,1,axis_2,1.773603916168213
S1_set_3,1925-01-08,source_held_in,93,2,axis_3,-1.274665355682373
S1_set_3,1925-01-08,source_held_in,93,3,axis_4,-0.5522362589836121
S1_set_3,1925-01-08,source_held_in,94,0,axis_1,-1.1461589336395264
S1_set_3,1925-01-08,source_held_in,94,1,axis_2,1.1774159669876099
S1_set_3,1925-01-08,source_held_in,94,2,axis_3,0.1178002581000328
S1_set_3,1925-01-08,source_held_in,94,3,axis_4,0.3798353970050812
S1_set_3,1925-01-08,source_held_in,95,0,axis_1,0.8919644355773926
S1_set_3,1925-01-08,source_held_in,95,1,axis_2,-0.09820111095905304
S1_set_3,1925-01-08,source_held_in,95,2,axis_3,0.20849798619747162
S1_set_3,1925-01-08,source_held_in,95,3,axis_4,0.35300302505493164
S1_set_3,1925-01-08,source_held_in,96,0,axis_1,1.2510502338409424
S1_set_3,1925-01-08,source_held_in,96,1,axis_2,-0.43765726685523987
S1_set_3,1925-01-08,source_held_in,96,2,axis_3,0.04015009477734566
S1_set_3,1925-01-08,source_held_in,96,3,axis_4,-0.6295478343963623
S1_set_3,1925-01-08,source_held_in,97,0,axis_1,0.6469578146934509
S1_set_3,1925-01-08,source_held_in,97,1,axis_2,-2.090223550796509
S1_set_3,1925-01-08,source_held_in,97,2,axis_3,-0.9906937479972839
S1_set_3,1925-01-08,source_held_in,97,3,axis_4,-0.30765727162361145
S1_set_3,1925-01-08,source_held_in,98,0,axis_1,0.9444078207015991
S1_set_3,1925-01-08,source_held_in,98,1,axis_2,-0.9459518790245056
S1_set_3,1925-01-08,source_held_in,98,2,axis_3,-0.5127173066139221
S1_set_3,1925-01-08,source_held_in,98,3,axis_4,0.3810323178768158
S1_set_3,1925-01-08,source_held_in,99,0,axis_1,0.3889082074165344
S1_set_3,1925-01-08,source_held_in,99,1,axis_2,2.6326465606689453
S1_set_3,1925-01-08,source_held_in,99,2,axis_3,-2.0873942375183105
S1_set_3,1925-01-08,source_held_in,99,3,axis_4,-1.1628233194351196
S1_set_3,1925-01-08,source_held_in,100,0,axis_1,0.00820058025419712
S1_set_3,1925-01-08,source_held_in,100,1,axis_2,0.09503577649593353
S1_set_3,1925-01-08,source_held_in,100,2,axis_3,-0.0714712142944336
S1_set_3,1925-01-08,source_held_in,100,3,axis_4,0.04761309176683426
S1_set_3,1925-01-08,source_held_in,101,0,axis_1,0.12605059146881104
S1_set_3,1925-01-08,source_held_in,101,1,axis_2,-0.6781233549118042
S1_set_3,1925-01-08,source_held_in,101,2,axis_3,0.06490849703550339
S1_set_3,1925-01-08,source_held_in,101,3,axis_4,-0.04019207879900932
S1_set_3,1925-01-08,source_held_in,102,0,axis_1,0.09864002466201782
S1_set_3,1925-01-08,source_held_in,102,1,axis_2,-0.3350127637386322
S1_set_3,1925-01-08,source_held_in,102,2,axis_3,0.21250370144844055
S1_set_3,1925-01-08,source_held_in,102,3,axis_4,0.0907234475016594
S1_set_3,1925-01-08,source_held_in,103,0,axis_1,0.20011210441589355
S1_set_3,1925-01-08,source_held_in,103,1,axis_2,1.5005520582199097
S1_set_3,1925-01-08,source_held_in,103,2,axis_3,1.0386570692062378
S1_set_3,1925-01-08,source_held_in,103,3,axis_4,1.7375386953353882
S1_set_3,1925-01-08,source_held_in,104,0,axis_1,0.47416678071022034
S1_set_3,1925-01-08,source_held_in,104,1,axis_2,-1.2566215991973877
S1_set_3,1925-01-08,source_held_in,104,2,axis_3,-1.7086163759231567
S1_set_3,1925-01-08,source_held_in,104,3,axis_4,-1.3237085342407227
S1_set_3,1925-01-08,source_held_in,105,0,axis_1,0.3732266426086426
S1_set_3,1925-01-08,source_held_in,105,1,axis_2,-0.4516875147819519
S1_set_3,1925-01-08,source_held_in,105,2,axis_3,0.9023427963256836
S1_set_3,1925-01-08,source_held_in,105,3,axis_4,-0.8815357685089111
S1_set_3,1925-01-08,source_held_in,106,0,axis_1,0.6321060657501221
S1_set_3,1925-01-08,source_held_in,106,1,axis_2,-0.5636734962463379
S1_set_3,1925-01-08,source_held_in,106,2,axis_3,0.38767197728157043
S1_set_3,1925-01-08,source_held_in,106,3,axis_4,-1.200615644454956
S1_set_3,1925-01-08,source_held_in,107,0,axis_1,-0.1572655588388443
S1_set_3,1925-01-08,source_held_in,107,1,axis_2,0.5557556748390198
S1_set_3,1925-01-08,source_held_in,107,2,axis_3,-1.0636109113693237
S1_set_3,1925-01-08,source_held_in,107,3,axis_4,-1.5047345161437988
S1_set_3,1925-01-08,source_held_in,108,0,axis_1,0.6045924425125122
S1_set_3,1925-01-08,source_held_in,108,1,axis_2,2.367711067199707
S1_set_3,1925-01-08,source_held_in,108,2,axis_3,-1.9269486665725708
S1_set_3,1925-01-08,source_held_in,108,3,axis_4,-1.8239264488220215
S1_set_3,1925-01-08,source_held_in,109,0,axis_1,-0.24471630156040192
S1_set_3,1925-01-08,source_held_in,109,1,axis_2,-0.6886966228485107
S1_set_3,1925-01-08,source_held_in,109,2,axis_3,-0.4956991970539093
S1_set_3,1925-01-08,source_held_in,109,3,axis_4,-0.8821930289268494
S1_set_3,1925-01-08,source_held_in,110,0,axis_1,0.2509801387786865
S1_set_3,1925-01-08,source_held_in,110,1,axis_2,-0.1807013303041458
S1_set_3,1925-01-08,source_held_in,110,2,axis_3,0.21491658687591553
S1_set_3,1925-01-08,source_held_in,110,3,axis_4,0.15950869023799896
S1_set_3,1925-01-08,source_held_in,111,0,axis_1,0.4552183449268341
S1_set_3,1925-01-08,source_held_in,111,1,axis_2,0.09289542585611343
S1_set_3,1925-01-08,source_held_in,111,2,axis_3,-0.6245140433311462
S1_set_3,1925-01-08,source_held_in,111,3,axis_4,0.8052441477775574
S1_set_3,1925-01-08,source_held_in,112,0,axis_1,0.7323641777038574
S1_set_3,1925-01-08,source_held_in,112,1,axis_2,-0.6865160465240479
S1_set_3,1925-01-08,source_held_in,112,2,axis_3,-1.1493767499923706
S1_set_3,1925-01-08,source_held_in,112,3,axis_4,0.681526243686676
S1_set_3,1925-01-08,source_held_in,113,0,axis_1,-1.1080955266952515
S1_set_3,1925-01-08,source_held_in,113,1,axis_2,-2.215804100036621
S1_set_3,1925-01-08,source_held_in,113,2,axis_3,-0.7256991267204285
S1_set_3,1925-01-08,source_held_in,113,3,axis_4,0.5267694592475891
S1_set_3,1925-01-08,source_held_in,114,0,axis_1,-0.22194473445415497
S1_set_3,1925-01-08,source_held_in,114,1,axis_2,0.25089865922927856
S1_set_3,1925-01-08,source_held_in,114,2,axis_3,-0.24212335050106049
S1_set_3,1925-01-08,source_held_in,114,3,axis_4,0.8084543347358704
S1_set_3,1925-01-08,source_held_in,115,0,axis_1,0.38400450348854065
S1_set_3,1925-01-08,source_held_in,115,1,axis_2,1.998418927192688
S1_set_3,1925-01-08,source_held_in,115,2,axis_3,1.9263300895690918
S1_set_3,1925-01-08,source_held_in,115,3,axis_4,1.8069112300872803
S1_set_3,1925-01-08,source_held_in,116,0,axis_1,-0.1869799941778183
S1_set_3,1925-01-08,source_held_in,116,1,axis_2,0.20335368812084198
S1_set_3,1925-01-08,source_held_in,116,2,axis_3,-0.7950783371925354
S1_set_3,1925-01-08,source_held_in,116,3,axis_4,0.11979026347398758
S1_set_3,1925-01-08,source_held_in,117,0,axis_1,0.11627238988876343
S1_set_3,1925-01-08,source_held_in,117,1,axis_2,5.791097640991211
S1_set_3,1925-01-08,source_held_in,117,2,axis_3,0.6201440095901489
S1_set_3,1925-01-08,source_held_in,117,3,axis_4,2.478517532348633
S1_set_3,1925-01-08,source_held_in,118,0,axis_1,0.233847975730896
S1_set_3,1925-01-08,source_held_in,118,1,axis_2,0.44546371698379517
S1_set_3,1925-01-08,source_held_in,118,2,axis_3,-0.9278106689453125
S1_set_3,1925-01-08,source_held_in,118,3,axis_4,-0.13367289304733276
S1_set_3,1925-01-08,source_held_in,119,0,axis_1,0.7201716899871826
S1_set_3,1925-01-08,source_held_in,119,1,axis_2,-0.3329874277114868
S1_set_3,1925-01-08,source_held_in,119,2,axis_3,-1.6750612258911133
S1_set_3,1925-01-08,source_held_in,119,3,axis_4,-0.4280374348163605
S1_set_3,1925-01-08,source_held_in,120,0,axis_1,-0.14858339726924896
S1_set_3,1925-01-08,source_held_in,120,1,axis_2,-1.4901466369628906
S1_set_3,1925-01-08,source_held_in,120,2,axis_3,-2.389108896255493
S1_set_3,1925-01-08,source_held_in,120,3,axis_4,-2.2166359424591064
S1_set_3,1925-01-08,source_held_in,121,0,axis_1,0.044389497488737106
S1_set_3,1925-01-08,source_held_in,121,1,axis_2,-0.16909578442573547
S1_set_3,1925-01-08,source_held_in,121,2,axis_3,0.05185772478580475
S1_set_3,1925-01-08,source_held_in,121,3,axis_4,-0.03783860430121422
S1_set_3,1925-01-08,source_held_in,122,0,axis_1,-0.7064954042434692
S1_set_3,1925-01-08,source_held_in,122,1,axis_2,-0.6759607195854187
S1_set_3,1925-01-08,source_held_in,122,2,axis_3,-0.6708686947822571
S1_set_3,1925-01-08,source_held_in,122,3,axis_4,-0.11726004630327225
S1_set_3,1925-01-08,source_held_in,123,0,axis_1,0.09973573684692383
S1_set_3,1925-01-08,source_held_in,123,1,axis_2,-3.1129214763641357
S1_set_3,1925-01-08,source_held_in,123,2,axis_3,2.201371431350708
S1_set_3,1925-01-08,source_held_in,123,3,axis_4,0.12301508337259293
S1_set_3,1925-01-08,source_held_in,124,0,axis_1,1.028666377067566
S1_set_3,1925-01-08,source_held_in,124,1,axis_2,-3.6206891536712646
S1_set_3,1925-01-08,source_held_in,124,2,axis_3,-2.4570207595825195
S1_set_3,1925-01-08,source_held_in,124,3,axis_4,-0.7633188962936401
S1_set_3,1925-01-08,source_held_in,125,0,axis_1,0.09438427537679672
S1_set_3,1925-01-08,source_held_in,125,1,axis_2,2.030585289001465
S1_set_3,1925-01-08,source_held_in,125,2,axis_3,0.44780677556991577
S1_set_3,1925-01-08,source_held_in,125,3,axis_4,0.37010276317596436
S1_set_3,1925-01-08,source_held_in,126,0,axis_1,0.8717783093452454
S1_set_3,1925-01-08,source_held_in,126,1,axis_2,2.8233273029327393
S1_set_3,1925-01-08,source_held_in,126,2,axis_3,1.9819954633712769
S1_set_3,1925-01-08,source_held_in,126,3,axis_4,0.9954458475112915
S1_set_3,1925-01-08,source_held_in,127,0,axis_1,0.11231827735900879
S1_set_3,1925-01-08,source_held_in,127,1,axis_2,-0.055586524307727814
S1_set_3,1925-01-08,source_held_in,127,2,axis_3,0.5284814834594727
S1_set_3,1925-01-08,source_held_in,127,3,axis_4,0.32502514123916626
S1_set_3,1925-01-08,source_held_in,128,0,axis_1,-0.2531646192073822
S1_set_3,1925-01-08,source_held_in,128,1,axis_2,0.1443287581205368
S1_set_3,1925-01-08,source_held_in,128,2,axis_3,0.014113519340753555
S1_set_3,1925-01-08,source_held_in,128,3,axis_4,-0.5353522896766663
S1_set_3,1925-01-08,source_held_in,129,0,axis_1,-0.0016735723474994302
S1_set_3,1925-01-08,source_held_in,129,1,axis_2,-0.054468657821416855
S1_set_3,1925-01-08,source_held_in,129,2,axis_3,0.02369728311896324
S1_set_3,1925-01-08,source_held_in,129,3,axis_4,-0.051036935299634933
S1_set_3,1925-01-08,source_held_in,130,0,axis_1,-0.5450307726860046
S1_set_3,1925-01-08,source_held_in,130,1,axis_2,-0.5514782667160034
S1_set_3,1925-01-08,source_held_in,130,2,axis_3,-0.8917062282562256
S1_set_3,1925-01-08,source_held_in,130,3,axis_4,0.34803152084350586
S1_set_3,1925-01-08,source_held_in,131,0,axis_1,-0.021198531612753868
S1_set_3,1925-01-08,source_held_in,131,1,axis_2,-0.03885378688573837
S1_set_3,1925-01-08,source_held_in,131,2,axis_3,-0.029731888324022293
S1_set_3,1925-01-08,source_held_in,131,3,axis_4,0.19252151250839233
S1_set_3,1925-01-08,source_held_in,132,0,axis_1,-0.1607753187417984
S1_set_3,1925-01-08,source_held_in,132,1,axis_2,-0.7892518639564514
S1_set_3,1925-01-08,source_held_in,132,2,axis_3,-0.41072002053260803
S1_set_3,1925-01-08,source_held_in,132,3,axis_4,-0.12536464631557465
S1_set_3,1925-01-08,source_held_in,133,0,axis_1,1.1172680854797363
S1_set_3,1925-01-08,source_held_in,133,1,axis_2,-0.04909714683890343
S1_set_3,1925-01-08,source_held_in,133,2,axis_3,-0.35578635334968567
S1_set_3,1925-01-08,source_held_in,133,3,axis_4,-0.4042438566684723
S1_set_3,1925-01-08,source_held_in,134,0,axis_1,0.6906256079673767
S1_set_3,1925-01-08,source_held_in,134,1,axis_2,-0.933387815952301
S1_set_3,1925-01-08,source_held_in,134,2,axis_3,0.05891601741313934
S1_set_3,1925-01-08,source_held_in,134,3,axis_4,-0.4024594724178314
S1_set_3,1925-01-08,source_held_in,135,0,axis_1,-0.012911743484437466
S1_set_3,1925-01-08,source_held_in,135,1,axis_2,-0.44375890493392944
S1_set_3,1925-01-08,source_held_in,135,2,axis_3,-0.36304911971092224
S1_set_3,1925-01-08,source_held_in,135,3,axis_4,-0.004217263776808977
S1_set_3,1925-01-08,source_held_in,136,0,axis_1,0.11708777397871017
S1_set_3,1925-01-08,source_held_in,136,1,axis_2,0.15308251976966858
S1_set_3,1925-01-08,source_held_in,136,2,axis_3,0.8465386629104614
S1_set_3,1925-01-08,source_held_in,136,3,axis_4,0.09082013368606567
S1_set_3,1925-01-08,source_held_in,137,0,axis_1,-0.8220383524894714
S1_set_3,1925-01-08,source_held_in,137,1,axis_2,0.6111159920692444
S1_set_3,1925-01-08,source_held_in,137,2,axis_3,0.5555823445320129
S1_set_3,1925-01-08,source_held_in,137,3,axis_4,1.6081998348236084
S1_set_3,1925-01-08,source_held_in,138,0,axis_1,-0.17533919215202332
S1_set_3,1925-01-08,source_held_in,138,1,axis_2,-0.7969677448272705
S1_set_3,1925-01-08,source_held_in,138,2,axis_3,-0.4263308644294739
S1_set_3,1925-01-08,source_held_in,138,3,axis_4,-0.5349529981613159
S1_set_3,1925-01-08,source_held_in,139,0,axis_1,0.5313555002212524
S1_set_3,1925-01-08,source_held_in,139,1,axis_2,0.09892500936985016
S1_set_3,1925-01-08,source_held_in,139,2,axis_3,0.5675897002220154
S1_set_3,1925-01-08,source_held_in,139,3,axis_4,-0.5023706555366516
S1_set_3,1925-01-08,source_held_in,140,0,axis_1,-0.3358477056026459
S1_set_3,1925-01-08,source_held_in,140,1,axis_2,0.3296368420124054
S1_set_3,1925-01-08,source_held_in,140,2,axis_3,-0.8838879466056824
S1_set_3,1925-01-08,source_held_in,140,3,axis_4,-0.23846527934074402
S1_set_3,1925-01-08,source_held_in,141,0,axis_1,-0.22168217599391937
S1_set_3,1925-01-08,source_held_in,141,1,axis_2,-0.09903150796890259
S1_set_3,1925-01-08,source_held_in,141,2,axis_3,1.4136134386062622
S1_set_3,1925-01-08,source_held_in,141,3,axis_4,-0.02422255277633667
S1_set_3,1925-01-08,source_held_in,142,0,axis_1,0.32062336802482605
S1_set_3,1925-01-08,source_held_in,142,1,axis_2,1.4037443399429321
S1_set_3,1925-01-08,source_held_in,142,2,axis_3,-0.7800740003585815
S1_set_3,1925-01-08,source_held_in,142,3,axis_4,-0.8635140657424927
S1_set_3,1925-01-08,source_held_in,143,0,axis_1,-1.0943101644515991
S1_set_3,1925-01-08,source_held_in,143,1,axis_2,-0.27126771211624146
S1_set_3,1925-01-08,source_held_in,143,2,axis_3,0.8302977681159973
S1_set_3,1925-01-08,source_held_in,143,3,axis_4,1.0878443717956543
S1_set_3,1925-01-08,source_held_in,144,0,axis_1,-0.17524318397045135
S1_set_3,1925-01-08,source_held_in,144,1,axis_2,0.025178398936986923
