left_tag,right_tag,replicate,shuffle_seed,flattened_r_electrode_row_shuffle
Run1_20201019,Run2_20201030,29,20260914,0.015786495709930216
Run1_20201019,Run2_20201030,30,20260914,0.03888782535179999
Run1_20201019,Run2_20201030,31,20260914,-0.0007798706629393816
Run1_20201019,Run2_20201030,32,20260914,-0.005282134491958365
Run1_20201019,Run2_20201030,33,20260914,0.014017208487040465
Run1_20201019,Run2_20201030,34,20260914,-0.03553598828146381
Run1_20201019,Run2_20201030,35,20260914,0.10603315983915255
Run1_20201019,Run2_20201030,36,20260914,-0.05017556110247322
Run1_20201019,Run2_20201030,37,20260914,-0.06372054660413771
Run1_20201019,Run2_20201030,38,20260914,-0.028567327395952358
Run1_20201019,Run2_20201030,39,20260914,-0.0418736839875633
Run1_20201019,Run2_20201030,40,20260914,0.0050063679398922485
Run1_20201019,Run2_20201030,41,20260914,0.028988708040860685
Run1_20201019,Run2_20201030,42,20260914,0.3512168756949789
Run1_20201019,Run2_20201030,43,20260914,-0.010860651400120071
Run1_20201019,Run2_20201030,44,20260914,0.10951350847582873
Run1_20201019,Run2_20201030,45,20260914,-0.02524394436529382
Run1_20201019,Run2_20201030,46,20260914,-0.06766605732281832
Run1_20201019,Run2_20201030,47,20260914,0.17086960069837634
Run1_20201019,Run2_20201030,48,20260914,-0.03695521427073189
Run1_20201019,Run2_20201030,49,20260914,0.2694584974940091
Run1_20201019,Run2_20201030,50,20260914,-0.03740325470668517
Run1_20201019,Run2_20201030,51,20260914,-0.005491433588719609
Run1_20201019,Run2_20201030,52,20260914,-0.05566565600330419
Run1_20201019,Run2_20201030,53,20260914,-0.022165593231780314
Run1_20201019,Run2_20201030,54,20260914,-0.08229197453578198
Run1_20201019,Run2_20201030,55,20260914,-0.029271841425916795
Run1_20201019,Run2_20201030,56,20260914,0.04065849043208406
Run1_20201019,Run2_20201030,57,20260914,0.01721327904683609
Run1_20201019,Run2_20201030,58,20260914,-0.05913079698615086
Run1_20201019,Run2_20201030,59,20260914,0.05772583622212518
Run1_20201019,Run2_20201030,60,20260914,0.011766431904046859
Run1_20201019,Run2_20201030,61,20260914,-0.024212508418525656
Run1_20201019,Run2_20201030,62,20260914,-0.004977413509162692
Run1_20201019,Run2_20201030,63,20260914,0.08025844945553036
Run1_20201019,Run2_20201030,64,20260914,0.03168216559954121
Run1_20201019,Run2_20201030,65,20260914,0.09351829658547757
Run1_20201019,Run2_20201030,66,20260914,0.01771734867012193
Run1_20201019,Run2_20201030,67,20260914,-0.04381789441410069
Run1_20201019,Run2_20201030,68,20260914,-0.02653060891228612
Run1_20201019,Run2_20201030,69,20260914,0.05878541041972403
Run1_20201019,Run2_20201030,70,20260914,-0.003883544068799872
Run1_20201019,Run2_20201030,71,20260914,-0.041814114448196445
Run1_20201019,Run2_20201030,72,20260914,-0.014657443947418402
Run1_20201019,Run2_20201030,73,20260914,-0.01951599539810332
Run1_20201019,Run2_20201030,74,20260914,-0.005015916193483427
Run1_20201019,Run2_20201030,75,20260914,-0.029234455718978168
Run1_20201019,Run2_20201030,76,20260914,-0.012655152989507411
Run1_20201019,Run2_20201030,77,20260914,-0.0591476454978627
Run1_20201019,Run2_20201030,78,20260914,0.010763815317551372
Run1_20201019,Run2_20201030,79,20260914,0.019610859915647753
Run1_20201019,Run2_20201030,80,20260914,-0.015825265512322106
Run1_20201019,Run2_20201030,81,20260914,0.017597338160071103
Run1_20201019,Run2_20201030,82,20260914,-0.02979757829514699
Run1_20201019,Run2_20201030,83,20260914,-0.03166000814362811
Run1_20201019,Run2_20201030,84,20260914,-0.026865642807627464
Run1_20201019,Run2_20201030,85,20260914,-0.059562645732727536
Run1_20201019,Run2_20201030,86,20260914,0.07463144615981435
Run1_20201019,Run2_20201030,87,20260914,0.4444354925700533
Run1_20201019,Run2_20201030,88,20260914,0.004569818033691491
Run1_20201019,Run2_20201030,89,20260914,0.029491027105539726
Run1_20201019,Run2_20201030,90,20260914,0.01704866692418264
Run1_20201019,Run2_20201030,91,20260914,-0.008801281008994225
Run1_20201019,Run2_20201030,92,20260914,0.07086698495329273
Run1_20201019,Run2_20201030,93,20260914,-0.033284607481527416
Run1_20201019,Run2_20201030,94,20260914,-0.0065786392614314675
Run1_20201019,Run2_20201030,95,20260914,-0.05841314355002157
Run1_20201019,Run2_20201030,96,20260914,-0.05257488047695971
Run1_20201019,Run2_20201030,97,20260914,0.12415309548369376
Run1_20201019,Run2_20201030,98,20260914,0.0018395753404946472
Run1_20201019,Run2_20201030,99,20260914,-0.01212836853110862
Run1_20201019,Run2_20201030,100,20260914,0.14393422053147864
Run1_20201019,Run2_20201030,101,20260914,-0.039160074436999585
Run1_20201019,Run2_20201030,102,20260914,0.32979874612138077
Run1_20201019,Run2_20201030,103,20260914,-0.04693811349390876
Run1_20201019,Run2_20201030,104,20260914,-0.04377846749664031
Run1_20201019,Run2_20201030,105,20260914,-0.01277592745540479
Run1_20201019,Run2_20201030,106,20260914,-0.03665006904000483
Run1_20201019,Run2_20201030,107,20260914,0.009071437762185658
Run1_20201019,Run2_20201030,108,20260914,-0.06313189805237661
Run1_20201019,Run2_20201030,109,20260914,0.036057090454654925
Run1_20201019,Run2_20201030,110,20260914,-0.040789133927462515
Run1_20201019,Run2_20201030,111,20260914,0.01456564293492525
Run1_20201019,Run2_20201030,112,20260914,-0.03749340763051081
Run1_20201019,Run2_20201030,113,20260914,0.029972198006808032
Run1_20201019,Run2_20201030,114,20260914,0.038869206753443915
Run1_20201019,Run2_20201030,115,20260914,-0.03155893363261367
Run1_20201019,Run2_20201030,116,20260914,-0.05581717757344578
Run1_20201019,Run2_20201030,117,20260914,-0.0563836619376174
Run1_20201019,Run2_20201030,118,20260914,-0.034380016684936635
Run1_20201019,Run2_20201030,119,20260914,0.005178192879180738
Run1_20201019,Run2_20201030,120,20260914,-0.06309400808813664
Run1_20201019,Run2_20201030,121,20260914,0.028991236941087406
Run1_20201019,Run2_20201030,122,20260914,-0.017685187776161633
Run1_20201019,Run2_20201030,123,20260914,-0.038598623172498
Run1_20201019,Run2_20201030,124,20260914,0.11007789526880422
Run1_20201019,Run2_20201030,125,20260914,-0.037070410430269124
Run1_20201019,Run2_20201030,126,20260914,-0.06241095447354478
Run1_20201019,Run2_20201030,127,20260914,0.008197073269279681
Run1_20201019,Run2_20201030,128,20260914,-0.03458383946657743
Run1_20201019,Run2_20201030,129,20260914,-0.0006973303673010968
Run1_20201019,Run2_20201030,130,20260914,-0.0300755675433562
Run1_20201019,Run2_20201030,131,20260914,0.03349842235654196
Run1_20201019,Run2_20201030,132,20260914,0.04335476105347391
Run1_20201019,Run2_20201030,133,20260914,-0.06151098273858964
Run1_20201019,Run2_20201030,134,20260914,0.018100994278541213
Run1_20201019,Run2_20201030,135,20260914,0.007457528891014262
Run1_20201019,Run2_20201030,136,20260914,0.00025324583578168646
Run1_20201019,Run2_20201030,137,20260914,-0.03641035968718104
Run1_20201019,Run2_20201030,138,20260914,-0.014480472175019765
Run1_20201019,Run2_20201030,139,20260914,-0.028348130161079867
Run1_20201019,Run2_20201030,140,20260914,0.11704455539697853
Run1_20201019,Run2_20201030,141,20260914,-0.061362911275082505
Run1_20201019,Run2_20201030,142,20260914,0.014983850320772317
Run1_20201019,Run2_20201030,143,20260914,-0.0040804083750301924
Run1_20201019,Run2_20201030,144,20260914,-0.022677502412013974
Run1_20201019,Run2_20201030,145,20260914,-0.013931676174906926
Run1_20201019,Run2_20201030,146,20260914,-0.014493858133835386
Run1_20201019,Run2_20201030,147,20260914,-0.0363531848448716
Run1_20201019,Run2_20201030,148,20260914,-0.0353882962748651
Run1_20201019,Run2_20201030,149,20260914,0.058895762420277
Run1_20201019,Run2_20201030,150,20260914,-0.03654563506199482
Run1_20201019,Run2_20201030,151,20260914,-0.021211161309870954
Run1_20201019,Run2_20201030,152,20260914,-0.030073361877504916
Run1_20201019,Run2_20201030,153,20260914,-0.04427819834573381
Run1_20201019,Run2_20201030,154,20260914,-0.051514620053620425
Run1_20201019,Run2_20201030,155,20260914,-0.05241023565049363
Run1_20201019,Run2_20201030,156,20260914,0.05590553510588407
Run1_20201019,Run2_20201030,157,20260914,0.00013537984926840436
Run1_20201019,Run2_20201030,158,20260914,0.05817919212749456
Run1_20201019,Run2_20201030,159,20260914,-0.05439160624896168
Run1_20201019,Run2_20201030,160,20260914,-0.03722053581037702
Run1_20201019,Run2_20201030,161,20260914,-0.0389974469355073
Run1_20201019,Run2_20201030,162,20260914,0.02899992684205596
Run1_20201019,Run2_20201030,163,20260914,0.059767406629118745
Run1_20201019,Run2_20201030,164,20260914,-0.05449641913280574
Run1_20201019,Run2_20201030,165,20260914,0.07922550381633978
Run1_20201019,Run2_20201030,166,20260914,-0.0043805384712068025
Run1_20201019,Run2_20201030,167,20260914,0.0012763926413027792
Run1_20201019,Run2_20201030,168,20260914,-0.013149324148169468
Run1_20201019,Run2_20201030,169,20260914,0.03014256731304688
Run1_20201019,Run2_20201030,170,20260914,0.06365937048772642
Run1_20201019,Run2_20201030,171,20260914,-0.03069198109057474
Run1_20201019,Run2_20201030,172,20260914,-0.0008168685021718053
Run1_20201019,Run2_20201030,173,20260914,-0.03438377880490835
Run1_20201019,Run2_20201030,174,20260914,-0.00967443175571638
Run1_20201019,Run2_20201030,175,20260914,0.09090969947815308
Run1_20201019,Run2_20201030,176,20260914,0.017501040824149574
Run1_20201019,Run2_20201030,177,20260914,-0.03203057522017883
Run1_20201019,Run2_20201030,178,20260914,-0.03587082091077354
Run1_20201019,Run2_20201030,179,20260914,-0.02362154555853919
Run1_20201019,Run2_20201030,180,20260914,-0.034310242496200516
Run1_20201019,Run2_20201030,181,20260914,-0.0736905381151851
Run1_20201019,Run2_20201030,182,20260914,-0.025415491415843382
Run1_20201019,Run2_20201030,183,20260914,0.007734556079139965
Run1_20201019,Run2_20201030,184,20260914,0.09070232963513357
Run1_20201019,Run2_20201030,185,20260914,0.0789145239375838
Run1_20201019,Run2_20201030,186,20260914,-0.03423606209617414
Run1_20201019,Run2_20201030,187,20260914,-0.047238325381250314
Run1_20201019,Run2_20201030,188,20260914,-0.03248222069739297
Run1_20201019,Run2_20201030,189,20260914,0.006397680771687146
Run1_20201019,Run2_20201030,190,20260914,-0.05108580601773078
Run1_20201019,Run2_20201030,191,20260914,-0.04787911671372884
Run1_20201019,Run2_20201030,192,20260914,-0.06079006369756883
Run1_20201019,Run2_20201030,193,20260914,0.0717440214426756
Run1_20201019,Run2_20201030,194,20260914,-0.019614161046339024
Run1_20201019,Run2_20201030,195,20260914,-0.030790427990894414
Run1_20201019,Run2_20201030,196,20260914,-0.03503028913226585
Run1_20201019,Run2_20201030,197,20260914,-0.028801839632445324
Run1_20201019,Run2_20201030,198,20260914,-0.004015149453042147
Run1_20201019,Run2_20201030,199,20260914,-0.05899275058795643
Run1_20201019,Run1_20201118,0,20260914,-0.043036971326815596
Run1_20201019,Run1_20201118,1,20260914,0.026991122466230588
Run1_20201019,Run1_20201118,2,20260914,-0.05081813625214361
Run1_20201019,Run1_20201118,3,20260914,0.002291946385284074
Run1_20201019,Run1_20201118,4,20260914,0.1436267035208242
Run1_20201019,Run1_20201118,5,20260914,-0.0297695556174449
Run1_20201019,Run1_20201118,6,20260914,-0.018156691395711834
Run1_20201019,Run1_20201118,7,20260914,-0.051214671676923736
Run1_20201019,Run1_20201118,8,20260914,-0.02146386526388703
Run1_20201019,Run1_20201118,9,20260914,0.07214824514227071
Run1_20201019,Run1_20201118,10,20260914,-0.011031346445995297
Run1_20201019,Run1_20201118,11,20260914,0.011462709104713573
Run1_20201019,Run1_20201118,12,20260914,0.02776641648207473
Run1_20201019,Run1_20201118,13,20260914,-0.06879536639237899
Run1_20201019,Run1_20201118,14,20260914,-0.05643678367404188
Run1_20201019,Run1_20201118,15,20260914,-0.0753417661266988
Run1_20201019,Run1_20201118,16,20260914,0.09238612593430776
Run1_20201019,Run1_20201118,17,20260914,-0.07190176463459914
Run1_20201019,Run1_20201118,18,20260914,0.030538718408986
Run1_20201019,Run1_20201118,19,20260914,-0.01565132230980066
Run1_20201019,Run1_20201118,20,20260914,-0.051577250189304785
Run1_20201019,Run1_20201118,21,20260914,-0.013168611752255156
Run1_20201019,Run1_20201118,22,20260914,-0.007404249086612162
Run1_20201019,Run1_20201118,23,20260914,-0.08664632569097862
Run1_20201019,Run1_20201118,24,20260914,-0.06099769164047813
Run1_20201019,Run1_20201118,25,20260914,-0.0033590771134157016
Run1_20201019,Run1_20201118,26,20260914,-0.07814718877245491
Run1_20201019,Run1_20201118,27,20260914,-0.05748609268518622
Run1_20201019,Run1_20201118,28,20260914,-0.021650851247074093
Run1_20201019,Run1_20201118,29,20260914,0.0373948543804259
Run1_20201019,Run1_20201118,30,20260914,0.09092324775447258
Run1_20201019,Run1_20201118,31,20260914,-0.013856064184166307
Run1_20201019,Run1_20201118,32,20260914,-0.05778144512752513
Run1_20201019,Run1_20201118,33,20260914,-0.02449584788733993
Run1_20201019,Run1_20201118,34,20260914,0.07763893621223923
Run1_20201019,Run1_20201118,35,20260914,-0.014874314265270824
Run1_20201019,Run1_20201118,36,20260914,0.03920451327071376
Run1_20201019,Run1_20201118,37,20260914,-0.08118416381890783
Run1_20201019,Run1_20201118,38,20260914,-0.0634990388613598
Run1_20201019,Run1_20201118,39,20260914,0.02843129910785853
Run1_20201019,Run1_20201118,40,20260914,0.1990307769403038
Run1_20201019,Run1_20201118,41,20260914,-0.06701651561014788
Run1_20201019,Run1_20201118,42,20260914,0.03380834597636705
Run1_20201019,Run1_20201118,43,20260914,-0.0013815343620974124
Run1_20201019,Run1_20201118,44,20260914,-0.06355258309058015
Run1_20201019,Run1_20201118,45,20260914,-0.08255950896244404
Run1_20201019,Run1_20201118,46,20260914,-0.03864698492081583
Run1_20201019,Run1_20201118,47,20260914,-0.059969910549374665
Run1_20201019,Run1_20201118,48,20260914,-0.04521105647040853
Run1_20201019,Run1_20201118,49,20260914,-0.039062210801249324
Run1_20201019,Run1_20201118,50,20260914,-0.05281994945228671
Run1_20201019,Run1_20201118,51,20260914,-0.0191499432746191
Run1_20201019,Run1_20201118,52,20260914,-0.04807189622272915
Run1_20201019,Run1_20201118,53,20260914,0.004189968275111718
Run1_20201019,Run1_20201118,54,20260914,-0.06953856864232494
Run1_20201019,Run1_20201118,55,20260914,0.03969532829060568
Run1_20201019,Run1_20201118,56,20260914,0.02027769156635202
Run1_20201019,Run1_20201118,57,20260914,0.03260519220597527
Run1_20201019,Run1_20201118,58,20260914,-0.0504920051003282
Run1_20201019,Run1_20201118,59,20260914,-0.05419415616046517
Run1_20201019,Run1_20201118,60,20260914,-0.02504049133914043
Run1_20201019,Run1_20201118,61,20260914,0.01228756543325245
Run1_20201019,Run1_20201118,62,20260914,-0.03810041304984615
Run1_20201019,Run1_20201118,63,20260914,-0.07007162630990532
Run1_20201019,Run1_20201118,64,20260914,0.07142322115011436
Run1_20201019,Run1_20201118,65,20260914,0.03903717825850325
Run1_20201019,Run1_20201118,66,20260914,-0.058006392237949005
Run1_20201019,Run1_20201118,67,20260914,0.06812414088812217
Run1_20201019,Run1_20201118,68,20260914,-0.030495652252376264
Run1_20201019,Run1_20201118,69,20260914,-0.04190365432965178
Run1_20201019,Run1_20201118,70,20260914,-0.025163037823269733
Run1_20201019,Run1_20201118,71,20260914,-0.09770398281528436
Run1_20201019,Run1_20201118,72,20260914,0.019929884835418066
Run1_20201019,Run1_20201118,73,20260914,0.09847785064983886
Run1_20201019,Run1_20201118,74,20260914,-0.009969795499507939
Run1_20201019,Run1_20201118,75,20260914,0.12548698698865218
Run1_20201019,Run1_20201118,76,20260914,0.04860490377329485
Run1_20201019,Run1_20201118,77,20260914,0.1399483787397743
Run1_20201019,Run1_20201118,78,20260914,0.0024736886802764818
Run1_20201019,Run1_20201118,79,20260914,-0.014276436236798053
Run1_20201019,Run1_20201118,80,20260914,-0.01775479180048363
Run1_20201019,Run1_20201118,81,20260914,-0.02926140189052069
Run1_20201019,Run1_20201118,82,20260914,0.08701318229464054
Run1_20201019,Run1_20201118,83,20260914,0.08156217671865564
Run1_20201019,Run1_20201118,84,20260914,0.11503637581612279
Run1_20201019,Run1_20201118,85,20260914,-0.02458813820178066
Run1_20201019,Run1_20201118,86,20260914,-0.022273515943790827
Run1_20201019,Run1_20201118,87,20260914,-0.026850375815758633
Run1_20201019,Run1_20201118,88,20260914,0.030309792856574848
Run1_20201019,Run1_20201118,89,20260914,-0.05489633939746241
Run1_20201019,Run1_20201118,90,20260914,-0.0030001037170009925
Run1_20201019,Run1_20201118,91,20260914,0.020103696032338695
Run1_20201019,Run1_20201118,92,20260914,0.04635202241994192
Run1_20201019,Run1_20201118,93,20260914,0.05025317334543073
Run1_20201019,Run1_20201118,94,20260914,0.02719465204917828
Run1_20201019,Run1_20201118,95,20260914,-0.00567958420888786
Run1_20201019,Run1_20201118,96,20260914,-0.06832279872110085
Run1_20201019,Run1_20201118,97,20260914,-0.05195016685232307
Run1_20201019,Run1_20201118,98,20260914,0.05055539823456629
Run1_20201019,Run1_20201118,99,20260914,0.0034810241524337675
Run1_20201019,Run1_20201118,100,20260914,-0.0891698057618794
Run1_20201019,Run1_20201118,101,20260914,0.35362197684675095
Run1_20201019,Run1_20201118,102,20260914,-0.04104691113779887
Run1_20201019,Run1_20201118,103,20260914,0.0018069561514834518
Run1_20201019,Run1_20201118,104,20260914,0.007961323371961475
Run1_20201019,Run1_20201118,105,20260914,-0.048070974548101
Run1_20201019,Run1_20201118,106,20260914,-0.014709353692562401
Run1_20201019,Run1_20201118,107,20260914,0.23609401699383986
Run1_20201019,Run1_20201118,108,20260914,0.06338825372172985
Run1_20201019,Run1_20201118,109,20260914,-0.044881426572468824
Run1_20201019,Run1_20201118,110,20260914,0.002030985819102019
Run1_20201019,Run1_20201118,111,20260914,-0.032933729323988796
Run1_20201019,Run1_20201118,112,20260914,0.015721397282432388
Run1_20201019,Run1_20201118,113,20260914,-0.04822148460936908
Run1_20201019,Run1_20201118,114,20260914,-0.035621896706847726
Run1_20201019,Run1_20201118,115,20260914,-0.022300253236721437
Run1_20201019,Run1_20201118,116,20260914,0.010949363024768873
Run1_20201019,Run1_20201118,117,20260914,0.06896229552617247
Run1_20201019,Run1_20201118,118,20260914,-0.07564715788624828
Run1_20201019,Run1_20201118,119,20260914,-0.0015386074336298293
Run1_20201019,Run1_20201118,120,20260914,-0.053000597155501095
Run1_20201019,Run1_20201118,121,20260914,-0.05554157624129382
Run1_20201019,Run1_20201118,122,20260914,0.09314153309463694
Run1_20201019,Run1_20201118,123,20260914,-0.06164936187709394
Run1_20201019,Run1_20201118,124,20260914,-0.0700476958692195
Run1_20201019,Run1_20201118,125,20260914,0.1760039223104003
Run1_20201019,Run1_20201118,126,20260914,0.022814300775636762
Run1_20201019,Run1_20201118,127,20260914,0.006771745398664718
Run1_20201019,Run1_20201118,128,20260914,-0.054072335250167754
Run1_20201019,Run1_20201118,129,20260914,0.031967717686449966
Run1_20201019,Run1_20201118,130,20260914,0.02928287977926329
Run1_20201019,Run1_20201118,131,20260914,-0.02999648043745823
Run1_20201019,Run1_20201118,132,20260914,0.005234278292133457
Run1_20201019,Run1_20201118,133,20260914,0.06034396704444161
Run1_20201019,Run1_20201118,134,20260914,0.021031376681209073
Run1_20201019,Run1_20201118,135,20260914,0.013823415384578753
Run1_20201019,Run1_20201118,136,20260914,0.01620558111766801
Run1_20201019,Run1_20201118,137,20260914,0.04640425144446865
Run1_20201019,Run1_20201118,138,20260914,0.021886330824199506
Run1_20201019,Run1_20201118,139,20260914,-0.07203011342427143
Run1_20201019,Run1_20201118,140,20260914,0.1714509059140313
Run1_20201019,Run1_20201118,141,20260914,-0.04360683843490925
Run1_20201019,Run1_20201118,142,20260914,-0.04937429499420948
Run1_20201019,Run1_20201118,143,20260914,-0.006618753045953467
Run1_20201019,Run1_20201118,144,20260914,0.07110946945313144
Run1_20201019,Run1_20201118,145,20260914,-0.014213059217810749
Run1_20201019,Run1_20201118,146,20260914,-0.02472241565319201
Run1_20201019,Run1_20201118,147,20260914,0.025277772622588335
Run1_20201019,Run1_20201118,148,20260914,0.16674005580684784
Run1_20201019,Run1_20201118,149,20260914,0.1037697279004649
Run1_20201019,Run1_20201118,150,20260914,0.02680173330028223
Run1_20201019,Run1_20201118,151,20260914,0.03373690165678362
Run1_20201019,Run1_20201118,152,20260914,-0.016154478781570697
Run1_20201019,Run1_20201118,153,20260914,0.0031955007873225435
Run1_20201019,Run1_20201118,154,20260914,0.009884471099475833
Run1_20201019,Run1_20201118,155,20260914,0.0008101935744020976
Run1_20201019,Run1_20201118,156,20260914,0.002792592081126603
Run1_20201019,Run1_20201118,157,20260914,-0.052596463530071205
Run1_20201019,Run1_20201118,158,20260914,-0.0398309838279835
Run1_20201019,Run1_20201118,159,20260914,-0.03644873372105345
Run1_20201019,Run1_20201118,160,20260914,0.01702820663358617
Run1_20201019,Run1_20201118,161,20260914,-0.05389948039759763
Run1_20201019,Run1_20201118,162,20260914,0.004061357749513124
Run1_20201019,Run1_20201118,163,20260914,-0.0025785950418165124
Run1_20201019,Run1_20201118,164,20260914,-0.037501007488924584
Run1_20201019,Run1_20201118,165,20260914,-0.009499320467920638
Run1_20201019,Run1_20201118,166,20260914,-0.08652317908067825
Run1_20201019,Run1_20201118,167,20260914,-0.044914370990947326
Run1_20201019,Run1_20201118,168,20260914,-0.005132351853013804
Run1_20201019,Run1_20201118,169,20260914,0.06585925036646412
Run1_20201019,Run1_20201118,170,20260914,-0.0011527957132601867
Run1_20201019,Run1_20201118,171,20260914,-0.024463446592306284
Run1_20201019,Run1_20201118,172,20260914,-0.049384327240900076
Run1_20201019,Run1_20201118,173,20260914,0.016291077163193564
Run1_20201019,Run1_20201118,174,20260914,0.04449137073341296
Run1_20201019,Run1_20201118,175,20260914,-0.06412349363336148
Run1_20201019,Run1_20201118,176,20260914,-0.0745278140028604
Run1_20201019,Run1_20201118,177,20260914,0.03104961076527036
Run1_20201019,Run1_20201118,178,20260914,0.0022165203980544254
Run1_20201019,Run1_20201118,179,20260914,0.02192923343400857
Run1_20201019,Run1_20201118,180,20260914,0.05176106696869645
Run1_20201019,Run1_20201118,181,20260914,-0.010078159540248415
Run1_20201019,Run1_20201118,182,20260914,0.007284362642502195
Run1_20201019,Run1_20201118,183,20260914,-0.06443215366474299
Run1_20201019,Run1_20201118,184,20260914,-0.04296289202046472
Run1_20201019,Run1_20201118,185,20260914,0.018265604716766245
Run1_20201019,Run1_20201118,186,20260914,0.03567233166552602
Run1_20201019,Run1_20201118,187,20260914,-0.031707171175087465
Run1_20201019,Run1_20201118,188,20260914,-0.07999265922686699
Run1_20201019,Run1_20201118,189,20260914,-0.07963831407982337
Run1_20201019,Run1_20201118,190,20260914,0.03736601608956717
Run1_20201019,Run1_20201118,191,20260914,0.0748070786947216
Run1_20201019,Run1_20201118,192,20260914,-0.013686923552996647
Run1_20201019,Run1_20201118,193,20260914,0.027916843670267557
Run1_20201019,Run1_20201118,194,20260914,-0.06088948466531124
Run1_20201019,Run1_20201118,195,20260914,-0.08623157567823858
Run1_20201019,Run1_20201118,196,20260914,-0.03307324419964246
Run1_20201019,Run1_20201118,197,20260914,-0.05534001028034597
Run1_20201019,Run1_20201118,198,20260914,-0.026400135977289334
Run1_20201019,Run1_20201118,199,20260914,0.056156947686623764
Run1_20201019,Run1_20201119,0,20260914,-0.05735726615041082
Run1_20201019,Run1_20201119,1,20260914,-0.032217141009135926
Run1_20201019,Run1_20201119,2,20260914,-0.016137972516602372
Run1_20201019,Run1_20201119,3,20260914,0.07531556240047704
Run1_20201019,Run1_20201119,4,20260914,0.009325861461417872
Run1_20201019,Run1_20201119,5,20260914,0.19332443429043167
Run1_20201019,Run1_20201119,6,20260914,-0.03760264073793759
Run1_20201019,Run1_20201119,7,20260914,-0.06235044378492935
Run1_20201019,Run1_20201119,8,20260914,-0.035721787673257496
Run1_20201019,Run1_20201119,9,20260914,-0.05518463967500649
Run1_20201019,Run1_20201119,10,20260914,-0.04375136842453671
Run1_20201019,Run1_20201119,11,20260914,-0.017528145488544682
Run1_20201019,Run1_20201119,12,20260914,-0.048552164814228325
Run1_20201019,Run1_20201119,13,20260914,0.013050760067766114
Run1_20201019,Run1_20201119,14,20260914,-0.0498144267386442
Run1_20201019,Run1_20201119,15,20260914,0.0016721374921092771
Run1_20201019,Run1_20201119,16,20260914,0.0021262038408021953
Run1_20201019,Run1_20201119,17,20260914,-0.025737081475449154
Run1_20201019,Run1_20201119,18,20260914,0.1871183308585232
Run1_20201019,Run1_20201119,19,20260914,-0.05677580576910695
Run1_20201019,Run1_20201119,20,20260914,-0.03146171558492491
Run1_20201019,Run1_20201119,21,20260914,0.0430514262075714
Run1_20201019,Run1_20201119,22,20260914,-0.03708557815358739
Run1_20201019,Run1_20201119,23,20260914,0.002247972322112858
Run1_20201019,Run1_20201119,24,20260914,-0.022308114294349896
Run1_20201019,Run1_20201119,25,20260914,0.059380971508261646
Run1_20201019,Run1_20201119,26,20260914,-0.010209638513365964
Run1_20201019,Run1_20201119,27,20260914,-0.0220745547720753
Run1_20201019,Run1_20201119,28,20260914,-0.01661310485192982
Run1_20201019,Run1_20201119,29,20260914,0.038025579278716776
Run1_20201019,Run1_20201119,30,20260914,-0.012325577067879833
Run1_20201019,Run1_20201119,31,20260914,-0.044189136641651375
Run1_20201019,Run1_20201119,32,20260914,0.21271015915203345
Run1_20201019,Run1_20201119,33,20260914,0.10237780646664878
Run1_20201019,Run1_20201119,34,20260914,-0.05140116221962306
Run1_20201019,Run1_20201119,35,20260914,-0.019967904415195855
Run1_20201019,Run1_20201119,36,20260914,-0.0710546195177752
Run1_20201019,Run1_20201119,37,20260914,0.011326378681193109
Run1_20201019,Run1_20201119,38,20260914,0.03736204562390861
Run1_20201019,Run1_20201119,39,20260914,-0.027301732281956908
Run1_20201019,Run1_20201119,40,20260914,-0.06576256535069819
Run1_20201019,Run1_20201119,41,20260914,0.0046072443590134205
Run1_20201019,Run1_20201119,42,20260914,0.03197557170259819
Run1_20201019,Run1_20201119,43,20260914,-0.058118652018683256
Run1_20201019,Run1_20201119,44,20260914,0.05061019435372047
Run1_20201019,Run1_20201119,45,20260914,0.08919237702161782
Run1_20201019,Run1_20201119,46,20260914,0.031078941924506553
Run1_20201019,Run1_20201119,47,20260914,-0.07874848202016671
Run1_20201019,Run1_20201119,48,20260914,0.015792647152093196
Run1_20201019,Run1_20201119,49,20260914,-0.00392843447443647
Run1_20201019,Run1_20201119,50,20260914,-0.06163354923380895
Run1_20201019,Run1_20201119,51,20260914,0.026807219765874687
Run1_20201019,Run1_20201119,52,20260914,0.037913420899685676
Run1_20201019,Run1_20201119,53,20260914,-0.0721289625557821
Run1_20201019,Run1_20201119,54,20260914,-0.0763179782408145
Run1_20201019,Run1_20201119,55,20260914,-0.020412283727793242
Run1_20201019,Run1_20201119,56,20260914,0.023740531146714382
Run1_20201019,Run1_20201119,57,20260914,-0.04236010842993166
Run1_20201019,Run1_20201119,58,20260914,-0.05086443196497122
Run1_20201019,Run1_20201119,59,20260914,0.03527904010063779
Run1_20201019,Run1_20201119,60,20260914,-0.04680525758321755
Run1_20201019,Run1_20201119,61,20260914,0.015726022472954237
Run1_20201019,Run1_20201119,62,20260914,0.011140087413264724
Run1_20201019,Run1_20201119,63,20260914,-0.06457354330218168
Run1_20201019,Run1_20201119,64,20260914,0.03394265133731987
Run1_20201019,Run1_20201119,65,20260914,-0.025274162874703843
Run1_20201019,Run1_20201119,66,20260914,-0.041403610059777114
Run1_20201019,Run1_20201119,67,20260914,-0.04240247781522107
Run1_20201019,Run1_20201119,68,20260914,-0.037627417405983826
Run1_20201019,Run1_20201119,69,20260914,-0.04986678041692563
